TABLE 0/3: 0< N_{particle} <20
AbsEtaLow,AbsEtaHigh,PhiLow,PhiHigh,Numerator,Denominator,Error,RelativeError
2.2, 2.4, -2.36369, -2.20611, 37563, 14253, 0.025927, 0.00983782
2.2, 2.4, -2.20611, -2.04854, 38044, 14387, 0.025881, 0.00978737
2.2, 2.4, -2.04854, -1.89096, 38320, 14377, 0.0260677, 0.00978016
2.2, 2.4, -1.89096, -1.73338, 38125, 14523, 0.0255983, 0.0097512
2.2, 2.4, -1.73338, -1.5758, 38555, 14553, 0.0257746, 0.00972889
2.2, 2.4, -1.5758, -1.41822, 37967, 14566, 0.0254044, 0.00974637
2.2, 2.4, -1.41822, -1.26064, 38075, 14527, 0.0255598, 0.00975199
2.2, 2.4, -1.26064, -1.10306, 37757, 14315, 0.0258889, 0.00981539
2.2, 2.4, -1.10306, -0.945478, 37373, 14266, 0.0257819, 0.00984144
2.2, 2.4, -0.945478, -0.787898, 37009, 14305, 0.0254706, 0.0098451
2.2, 2.4, -0.787898, -0.630319, 36576, 14064, 0.0258037, 0.00992189
2.2, 2.4, -0.630319, -0.472739, 36878, 14080, 0.0259469, 0.00990652
2.2, 2.4, -0.472739, -0.315159, 36020, 13957, 0.0257317, 0.00997051
2.2, 2.4, -0.315159, -0.15758, 36456, 13888, 0.0261757, 0.00997171
2.2, 2.4, -0.15758, 0, 36452, 13807, 0.0263827, 0.00999302
2.2, 2.4, 0, 0.157579, 37094, 14031, 0.0262021, 0.00991107
2.2, 2.4, 0.157579, 0.315159, 36631, 13863, 0.0263487, 0.00997165
2.2, 2.4, 0.315159, 0.472739, 36802, 13993, 0.0261204, 0.0099316
2.2, 2.4, 0.472739, 0.630318, 37149, 14189, 0.0258384, 0.00986893
2.2, 2.4, 0.630318, 0.787898, 37193, 14053, 0.0262064, 0.00990182
2.2, 2.4, 0.787898, 0.945477, 37545, 14295, 0.0258126, 0.00982798
2.2, 2.4, 0.945477, 1.10306, 37917, 14281, 0.0260679, 0.00981817
2.2, 2.4, 1.10306, 1.26064, 38239, 14256, 0.0263218, 0.00981311
2.2, 2.4, 1.26064, 1.41822, 38576, 14493, 0.0259323, 0.00974278
2.2, 2.4, 1.41822, 1.5758, 38282, 14611, 0.0254787, 0.00972438
2.2, 2.4, 1.5758, 1.73338, 38546, 14526, 0.0258347, 0.00973576
2.2, 2.4, 1.73338, 1.89096, 37998, 14688, 0.0251353, 0.00971596
2.2, 2.4, 1.89096, 2.04853, 37955, 14475, 0.0256151, 0.00976891
2.2, 2.4, 2.04853, 2.20611, 37859, 14503, 0.0254921, 0.0097655
2.2, 2.4, 2.20611, 2.36369, 37261, 14214, 0.0258435, 0.00985854
2.2, 2.4, 2.36369, 2.52127, 36668, 14280, 0.0253288, 0.00986406
2.2, 2.4, 2.52127, 2.67885, 36649, 14105, 0.0257458, 0.00990872
2.2, 2.4, 2.67885, 2.83643, 36687, 13751, 0.0266768, 0.00999898
2.2, 2.4, 2.83643, 2.99401, 36957, 13752, 0.0268437, 0.00998875
2.2, 2.4, 2.99401, 3.15159, 33474, 12913, 0.0268541, 0.0103593
2.4, 2.6, -3.15159, -2.99401, 32105, 8931, 0.043005, 0.0119632
2.4, 2.6, -2.99401, -2.83643, 34603, 9398, 0.0428287, 0.0116321
2.4, 2.6, -2.83643, -2.67885, 34509, 9547, 0.0417992, 0.0115639
2.4, 2.6, -2.67885, -2.52127, 34705, 9490, 0.0423627, 0.011584
2.4, 2.6, -2.52127, -2.36369, 35119, 9688, 0.0416, 0.0114758
2.4, 2.6, -2.36369, -2.20611, 35418, 9688, 0.0419158, 0.0114654
2.4, 2.6, -2.20611, -2.04854, 35607, 9527, 0.0431107, 0.0115347
2.4, 2.6, -2.04854, -1.89096, 35665, 9789, 0.0415719, 0.0114103
2.4, 2.6, -1.89096, -1.73338, 35399, 9768, 0.0414188, 0.0114291
2.4, 2.6, -1.73338, -1.5758, 35688, 9712, 0.0420558, 0.0114449
2.4, 2.6, -1.5758, -1.41822, 35471, 9603, 0.0424903, 0.0115033
2.4, 2.6, -1.41822, -1.26064, 35272, 9917, 0.040426, 0.0113661
2.4, 2.6, -1.26064, -1.10306, 35531, 9681, 0.0420775, 0.0114647
2.4, 2.6, -1.10306, -0.945478, 34744, 9746, 0.0408631, 0.0114625
2.4, 2.6, -0.945478, -0.787898, 34574, 9765, 0.0405751, 0.0114599
2.4, 2.6, -0.787898, -0.630319, 34315, 9642, 0.0410209, 0.0115263
2.4, 2.6, -0.630319, -0.472739, 34335, 9444, 0.0422442, 0.0116195
2.4, 2.6, -0.472739, -0.315159, 33835, 9554, 0.0410294, 0.0115855
2.4, 2.6, -0.315159, -0.15758, 34173, 9576, 0.0412619, 0.0115625
2.4, 2.6, -0.15758, 0, 34069, 9586, 0.0410904, 0.0115616
2.4, 2.6, 0, 0.157579, 34510, 9604, 0.0414555, 0.0115369
2.4, 2.6, 0.157579, 0.315159, 34609, 9514, 0.0421097, 0.0115759
2.4, 2.6, 0.315159, 0.472739, 34530, 9707, 0.0408661, 0.0114882
2.4, 2.6, 0.472739, 0.630318, 34850, 9561, 0.0420815, 0.011545
2.4, 2.6, 0.630318, 0.787898, 34486, 9749, 0.0405755, 0.0114705
2.4, 2.6, 0.787898, 0.945477, 34950, 9845, 0.0405056, 0.0114099
2.4, 2.6, 0.945477, 1.10306, 35364, 9671, 0.0419613, 0.0114752
2.4, 2.6, 1.10306, 1.26064, 35413, 9803, 0.0412277, 0.0114126
2.4, 2.6, 1.26064, 1.41822, 35467, 10082, 0.0397038, 0.0112864
2.4, 2.6, 1.41822, 1.5758, 35327, 9753, 0.0414322, 0.0114385
2.4, 2.6, 1.5758, 1.73338, 35978, 9906, 0.0412099, 0.0113465
2.4, 2.6, 1.73338, 1.89096, 35305, 9689, 0.0417904, 0.0114688
2.4, 2.6, 1.89096, 2.04853, 35272, 9660, 0.0419302, 0.0114835
2.4, 2.6, 2.04853, 2.20611, 34773, 9841, 0.0403458, 0.0114181
2.4, 2.6, 2.20611, 2.36369, 34368, 9621, 0.0412021, 0.0115341
2.4, 2.6, 2.36369, 2.52127, 34550, 9511, 0.0420641, 0.0115795
2.4, 2.6, 2.52127, 2.67885, 33967, 9443, 0.0418464, 0.0116335
2.4, 2.6, 2.67885, 2.83643, 34392, 9452, 0.042257, 0.0116135
2.4, 2.6, 2.83643, 2.99401, 34319, 9618, 0.0411676, 0.0115373
2.4, 2.6, 2.99401, 3.15159, 32062, 8747, 0.0442165, 0.0120629
2.6, 2.8, -3.15159, -2.99401, 28557, 5933, 0.0686738, 0.0142677
2.6, 2.8, -2.99401, -2.83643, 30733, 6465, 0.0650443, 0.0136827
2.6, 2.8, -2.83643, -2.67885, 30846, 6566, 0.0638489, 0.0135911
2.6, 2.8, -2.67885, -2.52127, 31067, 6381, 0.0669161, 0.0137442
2.6, 2.8, -2.52127, -2.36369, 31176, 6424, 0.066496, 0.0137019
2.6, 2.8, -2.36369, -2.20611, 31587, 6540, 0.0656151, 0.0135854
2.6, 2.8, -2.20611, -2.04854, 31339, 6532, 0.0652569, 0.0136015
2.6, 2.8, -2.04854, -1.89096, 31560, 6608, 0.064612, 0.0135284
2.6, 2.8, -1.89096, -1.73338, 31319, 6637, 0.0637656, 0.013513
2.6, 2.8, -1.73338, -1.5758, 31662, 6512, 0.0661579, 0.0136068
2.6, 2.8, -1.5758, -1.41822, 31311, 6602, 0.0642287, 0.0135428
2.6, 2.8, -1.41822, -1.26064, 31863, 6634, 0.0648177, 0.0134953
2.6, 2.8, -1.26064, -1.10306, 31347, 6540, 0.0651593, 0.0135943
2.6, 2.8, -1.10306, -0.945478, 31062, 6576, 0.0641188, 0.0135743
2.6, 2.8, -0.945478, -0.787898, 30731, 6536, 0.0640446, 0.0136213
2.6, 2.8, -0.787898, -0.630319, 30368, 6523, 0.0635327, 0.0136467
2.6, 2.8, -0.630319, -0.472739, 30578, 6615, 0.0626816, 0.01356
2.6, 2.8, -0.472739, -0.315159, 30364, 6494, 0.0639259, 0.0136719
2.6, 2.8, -0.315159, -0.15758, 30199, 6452, 0.0641945, 0.0137151
2.6, 2.8, -0.15758, 0, 30149, 6325, 0.0659231, 0.0138301
2.6, 2.8, 0, 0.157579, 30732, 6447, 0.0652992, 0.0136986
2.6, 2.8, 0.157579, 0.315159, 30572, 6453, 0.0649033, 0.0136995
2.6, 2.8, 0.315159, 0.472739, 30383, 6484, 0.0641017, 0.0136799
2.6, 2.8, 0.472739, 0.630318, 30956, 6512, 0.0648084, 0.0136333
2.6, 2.8, 0.630318, 0.787898, 30875, 6492, 0.0649351, 0.0136537
2.6, 2.8, 0.787898, 0.945477, 31257, 6595, 0.0642238, 0.0135508
2.6, 2.8, 0.945477, 1.10306, 31627, 6631, 0.0644201, 0.0135065
2.6, 2.8, 1.10306, 1.26064, 31252, 6419, 0.0667178, 0.0137035
2.6, 2.8, 1.26064, 1.41822, 31550, 6635, 0.0642221, 0.013506
2.6, 2.8, 1.41822, 1.5758, 31440, 6621, 0.064209, 0.0135219
2.6, 2.8, 1.5758, 1.73338, 31656, 6638, 0.064378, 0.0134995
2.6, 2.8, 1.73338, 1.89096, 31257, 6621, 0.0638678, 0.0135288
2.6, 2.8, 1.89096, 2.04853, 31263, 6600, 0.0641663, 0.0135463
2.6, 2.8, 2.04853, 2.20611, 31011, 6459, 0.0656677, 0.0136773
2.6, 2.8, 2.20611, 2.36369, 30544, 6617, 0.0625914, 0.0135597
2.6, 2.8, 2.36369, 2.52127, 30660, 6641, 0.0624879, 0.013535
2.6, 2.8, 2.52127, 2.67885, 30294, 6382, 0.0653784, 0.0137732
2.6, 2.8, 2.67885, 2.83643, 30624, 6537, 0.0638274, 0.0136246
2.6, 2.8, 2.83643, 2.99401, 30569, 6393, 0.0657599, 0.0137526
2.6, 2.8, 2.99401, 3.15159, 28599, 5953, 0.0684397, 0.014246
2.8, 3, -3.15159, -2.99401, 24437, 4034, 0.102949, 0.0169945
2.8, 3, -2.99401, -2.83643, 26243, 4299, 0.100439, 0.0164535
2.8, 3, -2.83643, -2.67885, 26814, 4287, 0.102882, 0.0164486
2.8, 3, -2.67885, -2.52127, 26196, 4337, 0.0990189, 0.0163935
2.8, 3, -2.52127, -2.36369, 26718, 4275, 0.102951, 0.0164726
2.8, 3, -2.36369, -2.20611, 26974, 4369, 0.100686, 0.0163082
2.8, 3, -2.20611, -2.04854, 26816, 4442, 0.0977934, 0.0161992
2.8, 3, -2.04854, -1.89096, 26857, 4388, 0.0996596, 0.0162828
2.8, 3, -1.89096, -1.73338, 27074, 4391, 0.10031, 0.0162688
2.8, 3, -1.73338, -1.5758, 27166, 4436, 0.0991706, 0.0161938
2.8, 3, -1.5758, -1.41822, 26692, 4450, 0.0971234, 0.0161921
2.8, 3, -1.41822, -1.26064, 27006, 4320, 0.102437, 0.0163863
2.8, 3, -1.26064, -1.10306, 26430, 4255, 0.102604, 0.0165183
2.8, 3, -1.10306, -0.945478, 26707, 4453, 0.0970806, 0.0161868
2.8, 3, -0.945478, -0.787898, 26085, 4342, 0.0984669, 0.0163904
2.8, 3, -0.787898, -0.630319, 26218, 4285, 0.10082, 0.0164777
2.8, 3, -0.630319, -0.472739, 26325, 4426, 0.0966266, 0.0162457
2.8, 3, -0.472739, -0.315159, 25833, 4348, 0.0973912, 0.0163921
2.8, 3, -0.315159, -0.15758, 26249, 4291, 0.100729, 0.0164664
2.8, 3, -0.15758, 0, 26160, 4340, 0.0987948, 0.0163903
2.8, 3, 0, 0.157579, 26342, 4491, 0.094693, 0.016144
2.8, 3, 0.157579, 0.315159, 26153, 4442, 0.0955472, 0.0162284
2.8, 3, 0.315159, 0.472739, 26144, 4317, 0.0994913, 0.0164284
2.8, 3, 0.472739, 0.630318, 26459, 4436, 0.0967706, 0.0162241
2.8, 3, 0.630318, 0.787898, 26140, 4285, 0.100541, 0.0164811
2.8, 3, 0.787898, 0.945477, 26227, 4409, 0.0968234, 0.0162769
2.8, 3, 0.945477, 1.10306, 26979, 4404, 0.099561, 0.0162521
2.8, 3, 1.10306, 1.26064, 26894, 4425, 0.0985966, 0.0162226
2.8, 3, 1.26064, 1.41822, 26896, 4420, 0.0987628, 0.0162304
2.8, 3, 1.41822, 1.5758, 26892, 4362, 0.100632, 0.0163229
2.8, 3, 1.5758, 1.73338, 27111, 4374, 0.100997, 0.0162944
2.8, 3, 1.73338, 1.89096, 26669, 4406, 0.0984333, 0.0162622
2.8, 3, 1.89096, 2.04853, 26717, 4355, 0.100253, 0.0163417
2.8, 3, 2.04853, 2.20611, 26650, 4444, 0.0971686, 0.0162033
2.8, 3, 2.20611, 2.36369, 26518, 4222, 0.104075, 0.01657
2.8, 3, 2.36369, 2.52127, 26315, 4251, 0.102326, 0.01653
2.8, 3, 2.52127, 2.67885, 25982, 4378, 0.0969557, 0.0163372
2.8, 3, 2.67885, 2.83643, 26050, 4334, 0.0986036, 0.0164049
2.8, 3, 2.83643, 2.99401, 26136, 4387, 0.0972035, 0.0163159
2.8, 3, 2.99401, 3.15159, 24308, 4032, 0.102516, 0.0170045
3, 3.2, -3.15159, -2.99401, 20061, 2712, 0.151339, 0.0204592
3, 3.2, -2.99401, -2.83643, 21558, 2963, 0.142553, 0.0195929
3, 3.2, -2.83643, -2.67885, 21922, 2956, 0.145309, 0.0195937
3, 3.2, -2.67885, -2.52127, 22001, 2964, 0.145234, 0.0195662
3, 3.2, -2.52127, -2.36369, 22459, 2966, 0.147934, 0.0195366
3, 3.2, -2.36369, -2.20611, 21770, 3016, 0.140244, 0.0194294
3, 3.2, -2.20611, -2.04854, 22144, 2911, 0.149973, 0.0197151
3, 3.2, -2.04854, -1.89096, 22111, 2914, 0.14954, 0.0197078
3, 3.2, -1.89096, -1.73338, 22192, 2951, 0.147351, 0.0195941
3, 3.2, -1.73338, -1.5758, 22188, 2853, 0.154679, 0.0198891
3, 3.2, -1.5758, -1.41822, 22204, 2877, 0.152925, 0.0198147
3, 3.2, -1.41822, -1.26064, 22195, 2871, 0.153328, 0.0198335
3, 3.2, -1.26064, -1.10306, 21987, 2963, 0.145218, 0.0195698
3, 3.2, -1.10306, -0.945478, 22051, 2867, 0.152697, 0.0198531
3, 3.2, -0.945478, -0.787898, 21945, 3019, 0.141101, 0.0194114
3, 3.2, -0.787898, -0.630319, 21557, 3015, 0.139022, 0.0194439
3, 3.2, -0.630319, -0.472739, 21654, 3063, 0.136473, 0.0193044
3, 3.2, -0.472739, -0.315159, 21473, 2940, 0.143627, 0.0196648
3, 3.2, -0.315159, -0.15758, 21426, 2874, 0.148096, 0.019865
3, 3.2, -0.15758, 0, 21328, 2853, 0.149025, 0.0199348
3, 3.2, 0, 0.157579, 21749, 2951, 0.144582, 0.0196175
3, 3.2, 0.157579, 0.315159, 21862, 2938, 0.146215, 0.0196497
3, 3.2, 0.315159, 0.472739, 21711, 2992, 0.141505, 0.0195009
3, 3.2, 0.472739, 0.630318, 21916, 2920, 0.147859, 0.0197001
3, 3.2, 0.630318, 0.787898, 21984, 2960, 0.145412, 0.0195787
3, 3.2, 0.787898, 0.945477, 22219, 2985, 0.145104, 0.019494
3, 3.2, 0.945477, 1.10306, 21905, 2983, 0.143313, 0.0195163
3, 3.2, 1.10306, 1.26064, 22230, 2940, 0.148385, 0.0196245
3, 3.2, 1.26064, 1.41822, 22048, 2940, 0.147241, 0.0196339
3, 3.2, 1.41822, 1.5758, 22059, 2935, 0.147672, 0.0196481
3, 3.2, 1.5758, 1.73338, 22484, 3008, 0.145118, 0.0194145
3, 3.2, 1.73338, 1.89096, 22109, 3021, 0.141956, 0.0193971
3, 3.2, 1.89096, 2.04853, 21933, 2778, 0.159, 0.0201386
3, 3.2, 2.04853, 2.20611, 21753, 3021, 0.139808, 0.0194162
3, 3.2, 2.20611, 2.36369, 21897, 2960, 0.14487, 0.0195833
3, 3.2, 2.36369, 2.52127, 21878, 2916, 0.147909, 0.019714
3, 3.2, 2.52127, 2.67885, 21795, 2874, 0.150496, 0.0198451
3, 3.2, 2.67885, 2.83643, 22041, 2976, 0.144638, 0.0195292
3, 3.2, 2.83643, 2.99401, 21875, 2999, 0.142031, 0.019472
3, 3.2, 2.99401, 3.15159, 20530, 2595, 0.164827, 0.0208342
3.2, 3.4, -3.15159, -2.99401, 15905, 1844, 0.212184, 0.0246003
3.2, 3.4, -2.99401, -2.83643, 17271, 2112, 0.188507, 0.0230518
3.2, 3.4, -2.83643, -2.67885, 17289, 1987, 0.206109, 0.0236878
3.2, 3.4, -2.67885, -2.52127, 17449, 2011, 0.204333, 0.0235494
3.2, 3.4, -2.52127, -2.36369, 17332, 1965, 0.209955, 0.0238034
3.2, 3.4, -2.36369, -2.20611, 17389, 1943, 0.214075, 0.0239202
3.2, 3.4, -2.20611, -2.04854, 17609, 2003, 0.207304, 0.0235805
3.2, 3.4, -2.04854, -1.89096, 17514, 2015, 0.204466, 0.0235239
3.2, 3.4, -1.89096, -1.73338, 17668, 1965, 0.213817, 0.0237804
3.2, 3.4, -1.73338, -1.5758, 17796, 1966, 0.21513, 0.0237664
3.2, 3.4, -1.5758, -1.41822, 17555, 2000, 0.20715, 0.0236001
3.2, 3.4, -1.41822, -1.26064, 17532, 2048, 0.199907, 0.0233521
3.2, 3.4, -1.26064, -1.10306, 17618, 1965, 0.213243, 0.0237837
3.2, 3.4, -1.10306, -0.945478, 17271, 2053, 0.196392, 0.0233451
3.2, 3.4, -0.945478, -0.787898, 17353, 2051, 0.197553, 0.0233494
3.2, 3.4, -0.787898, -0.630319, 17296, 2013, 0.202342, 0.0235497
3.2, 3.4, -0.630319, -0.472739, 17423, 1980, 0.208688, 0.0237159
3.2, 3.4, -0.472739, -0.315159, 17378, 2002, 0.204871, 0.0236018
3.2, 3.4, -0.315159, -0.15758, 17127, 2009, 0.201046, 0.0235828
3.2, 3.4, -0.15758, 0, 17113, 1995, 0.202935, 0.0236577
3.2, 3.4, 0, 0.157579, 17502, 1925, 0.218324, 0.0240128
3.2, 3.4, 0.157579, 0.315159, 17311, 1976, 0.208024, 0.0237453
3.2, 3.4, 0.315159, 0.472739, 17213, 1913, 0.216854, 0.0241005
3.2, 3.4, 0.472739, 0.630318, 17340, 1977, 0.208202, 0.0237379
3.2, 3.4, 0.630318, 0.787898, 17357, 1957, 0.211489, 0.0238453
3.2, 3.4, 0.787898, 0.945477, 17347, 1955, 0.211687, 0.023857
3.2, 3.4, 0.945477, 1.10306, 17492, 1928, 0.217713, 0.0239967
3.2, 3.4, 1.10306, 1.26064, 17314, 1957, 0.210991, 0.0238483
3.2, 3.4, 1.26064, 1.41822, 17427, 2000, 0.205717, 0.0236089
3.2, 3.4, 1.41822, 1.5758, 17439, 1965, 0.211185, 0.023796
3.2, 3.4, 1.5758, 1.73338, 17583, 2050, 0.200175, 0.0233383
3.2, 3.4, 1.73338, 1.89096, 17426, 1968, 0.210569, 0.0237806
3.2, 3.4, 1.89096, 2.04853, 17471, 1899, 0.222298, 0.0241626
3.2, 3.4, 2.04853, 2.20611, 17375, 1930, 0.216004, 0.0239935
3.2, 3.4, 2.20611, 2.36369, 17739, 1944, 0.218005, 0.0238909
3.2, 3.4, 2.36369, 2.52127, 17188, 1978, 0.206319, 0.0237432
3.2, 3.4, 2.52127, 2.67885, 17285, 1968, 0.208952, 0.0237904
3.2, 3.4, 2.67885, 2.83643, 17296, 1975, 0.208005, 0.0237518
3.2, 3.4, 2.83643, 2.99401, 17333, 1925, 0.21632, 0.0240244
3.2, 3.4, 2.99401, 3.15159, 16104, 1827, 0.217601, 0.0246869
3.4, 3.6, -3.15159, -2.99401, 12360, 1241, 0.296577, 0.0297776
3.4, 3.6, -2.99401, -2.83643, 13310, 1312, 0.293556, 0.0289366
3.4, 3.6, -2.83643, -2.67885, 13418, 1334, 0.288759, 0.028708
3.4, 3.6, -2.67885, -2.52127, 13362, 1275, 0.307183, 0.0293113
3.4, 3.6, -2.52127, -2.36369, 13619, 1329, 0.294494, 0.028738
3.4, 3.6, -2.36369, -2.20611, 13317, 1311, 0.29403, 0.028946
3.4, 3.6, -2.20611, -2.04854, 13362, 1316, 0.293349, 0.0288915
3.4, 3.6, -2.04854, -1.89096, 13465, 1309, 0.297812, 0.0289518
3.4, 3.6, -1.89096, -1.73338, 13515, 1372, 0.279113, 0.0283347
3.4, 3.6, -1.73338, -1.5758, 13336, 1378, 0.273845, 0.0282962
3.4, 3.6, -1.5758, -1.41822, 13428, 1395, 0.270777, 0.0281304
3.4, 3.6, -1.41822, -1.26064, 13418, 1352, 0.283184, 0.0285337
3.4, 3.6, -1.26064, -1.10306, 13456, 1402, 0.269349, 0.0280639
3.4, 3.6, -1.10306, -0.945478, 13474, 1366, 0.280085, 0.0283951
3.4, 3.6, -0.945478, -0.787898, 13437, 1291, 0.303273, 0.0291379
3.4, 3.6, -0.787898, -0.630319, 13125, 1295, 0.295208, 0.0291272
3.4, 3.6, -0.630319, -0.472739, 13443, 1358, 0.281867, 0.0284739
3.4, 3.6, -0.472739, -0.315159, 12975, 1287, 0.294629, 0.0292245
3.4, 3.6, -0.315159, -0.15758, 13226, 1379, 0.271405, 0.0282979
3.4, 3.6, -0.15758, 0, 13022, 1358, 0.273444, 0.0285161
3.4, 3.6, 0, 0.157579, 13286, 1401, 0.266383, 0.0280899
3.4, 3.6, 0.157579, 0.315159, 13104, 1396, 0.264276, 0.028154
3.4, 3.6, 0.315159, 0.472739, 13169, 1381, 0.269723, 0.0282851
3.4, 3.6, 0.472739, 0.630318, 13336, 1382, 0.272694, 0.0282591
3.4, 3.6, 0.630318, 0.787898, 13296, 1296, 0.298545, 0.0291001
3.4, 3.6, 0.787898, 0.945477, 13264, 1268, 0.307483, 0.0293945
3.4, 3.6, 0.945477, 1.10306, 13612, 1360, 0.284638, 0.0284387
3.4, 3.6, 1.10306, 1.26064, 13339, 1378, 0.273903, 0.0282959
3.4, 3.6, 1.26064, 1.41822, 13485, 1386, 0.274442, 0.0282074
3.4, 3.6, 1.41822, 1.5758, 13616, 1271, 0.314203, 0.0293296
3.4, 3.6, 1.5758, 1.73338, 13703, 1352, 0.288924, 0.0285065
3.4, 3.6, 1.73338, 1.89096, 13458, 1391, 0.272488, 0.028164
3.4, 3.6, 1.89096, 2.04853, 13614, 1318, 0.297974, 0.0288475
3.4, 3.6, 2.04853, 2.20611, 13477, 1408, 0.268082, 0.0280076
3.4, 3.6, 2.20611, 2.36369, 13395, 1306, 0.297324, 0.0289888
3.4, 3.6, 2.36369, 2.52127, 13321, 1276, 0.305932, 0.0293048
3.4, 3.6, 2.52127, 2.67885, 13472, 1320, 0.294353, 0.028841
3.4, 3.6, 2.67885, 2.83643, 13410, 1315, 0.294682, 0.0288968
3.4, 3.6, 2.83643, 2.99401, 13411, 1343, 0.285806, 0.0286211
3.4, 3.6, 2.99401, 3.15159, 12411, 1250, 0.294632, 0.0296745
3.6, 3.8, -3.15159, -2.99401, 9067, 836, 0.392018, 0.036145
3.6, 3.8, -2.99401, -2.83643, 9695, 876, 0.390459, 0.0352803
3.6, 3.8, -2.83643, -2.67885, 9799, 896, 0.381697, 0.0349016
3.6, 3.8, -2.67885, -2.52127, 9727, 894, 0.380247, 0.0349482
3.6, 3.8, -2.52127, -2.36369, 9992, 924, 0.371835, 0.034385
3.6, 3.8, -2.36369, -2.20611, 9808, 887, 0.387699, 0.0350621
3.6, 3.8, -2.20611, -2.04854, 9857, 848, 0.41598, 0.0357868
3.6, 3.8, -2.04854, -1.89096, 9847, 920, 0.368993, 0.0344748
3.6, 3.8, -1.89096, -1.73338, 9900, 893, 0.387357, 0.0349404
3.6, 3.8, -1.73338, -1.5758, 9843, 905, 0.377794, 0.0347357
3.6, 3.8, -1.5758, -1.41822, 9843, 930, 0.363084, 0.0343054
3.6, 3.8, -1.41822, -1.26064, 9887, 918, 0.371604, 0.0345032
3.6, 3.8, -1.26064, -1.10306, 9672, 865, 0.396819, 0.0354889
3.6, 3.8, -1.10306, -0.945478, 9942, 930, 0.366579, 0.0342907
3.6, 3.8, -0.945478, -0.787898, 9867, 865, 0.404491, 0.0354601
3.6, 3.8, -0.787898, -0.630319, 9679, 890, 0.380932, 0.0350273
3.6, 3.8, -0.630319, -0.472739, 9755, 890, 0.383797, 0.0350158
3.6, 3.8, -0.472739, -0.315159, 9833, 911, 0.373808, 0.0346323
3.6, 3.8, -0.315159, -0.15758, 9904, 905, 0.380036, 0.0347267
3.6, 3.8, -0.15758, 0, 9601, 921, 0.359599, 0.0344954
3.6, 3.8, 0, 0.157579, 9640, 871, 0.391592, 0.0353814
3.6, 3.8, 0.157579, 0.315159, 9724, 887, 0.384517, 0.0350747
3.6, 3.8, 0.315159, 0.472739, 9777, 839, 0.419218, 0.0359747
3.6, 3.8, 0.472739, 0.630318, 10022, 907, 0.383139, 0.0346744
3.6, 3.8, 0.630318, 0.787898, 9890, 857, 0.410933, 0.0356086
3.6, 3.8, 0.787898, 0.945477, 9962, 892, 0.39032, 0.0349494
3.6, 3.8, 0.945477, 1.10306, 9812, 891, 0.385314, 0.0349893
3.6, 3.8, 1.10306, 1.26064, 9953, 892, 0.389982, 0.0349507
3.6, 3.8, 1.26064, 1.41822, 10058, 914, 0.380171, 0.0345473
3.6, 3.8, 1.41822, 1.5758, 9987, 916, 0.376398, 0.0345229
3.6, 3.8, 1.5758, 1.73338, 9772, 894, 0.381932, 0.0349414
3.6, 3.8, 1.73338, 1.89096, 9938, 863, 0.408663, 0.0354876
3.6, 3.8, 1.89096, 2.04853, 9831, 876, 0.39571, 0.0352601
3.6, 3.8, 2.04853, 2.20611, 9978, 891, 0.391562, 0.0349651
3.6, 3.8, 2.20611, 2.36369, 9830, 868, 0.401004, 0.0354091
3.6, 3.8, 2.36369, 2.52127, 9672, 913, 0.366773, 0.034622
3.6, 3.8, 2.52127, 2.67885, 9726, 838, 0.417845, 0.0360019
3.6, 3.8, 2.67885, 2.83643, 9792, 889, 0.385824, 0.0350283
3.6, 3.8, 2.83643, 2.99401, 9812, 873, 0.396958, 0.0353184
3.6, 3.8, 2.99401, 3.15159, 9062, 872, 0.368468, 0.0354562
3.8, 4, -3.15159, -2.99401, 6475, 546, 0.528482, 0.0445639
3.8, 4, -2.99401, -2.83643, 7123, 573, 0.539799, 0.0434234
3.8, 4, -2.83643, -2.67885, 7087, 614, 0.48557, 0.0420686
3.8, 4, -2.67885, -2.52127, 7133, 618, 0.483985, 0.0419323
3.8, 4, -2.52127, -2.36369, 7207, 541, 0.593849, 0.0445778
3.8, 4, -2.36369, -2.20611, 7069, 607, 0.492565, 0.0422955
3.8, 4, -2.20611, -2.04854, 7034, 626, 0.468656, 0.0417086
3.8, 4, -2.04854, -1.89096, 7158, 625, 0.477694, 0.0417098
3.8, 4, -1.89096, -1.73338, 7067, 598, 0.503294, 0.0425881
3.8, 4, -1.73338, -1.5758, 7244, 583, 0.534914, 0.0430501
3.8, 4, -1.5758, -1.41822, 7110, 612, 0.48941, 0.0421264
3.8, 4, -1.41822, -1.26064, 7139, 661, 0.4391, 0.0406563
3.8, 4, -1.26064, -1.10306, 7058, 531, 0.598124, 0.0449991
3.8, 4, -1.10306, -0.945478, 7023, 645, 0.447984, 0.0411434
3.8, 4, -0.945478, -0.787898, 7223, 601, 0.510225, 0.042454
3.8, 4, -0.787898, -0.630319, 7037, 600, 0.498802, 0.0425297
3.8, 4, -0.630319, -0.472739, 7141, 599, 0.507119, 0.042538
3.8, 4, -0.472739, -0.315159, 6838, 611, 0.472554, 0.0422244
3.8, 4, -0.315159, -0.15758, 7031, 626, 0.468464, 0.0417094
3.8, 4, -0.15758, 0, 7200, 569, 0.551037, 0.0435472
3.8, 4, 0, 0.157579, 6986, 565, 0.540809, 0.0437385
