TABLE 0/3: 0< N_{particle} <20
AbsEtaLow,AbsEtaHigh,PhiLow,PhiHigh,Numerator,Denominator,Error,RelativeError
3, 3.2, 1.41822, 1.5758, 61414, 0, -nan, -nan
3, 3.2, 1.5758, 1.73338, 61374, 0, -nan, -nan
3, 3.2, 1.73338, 1.89096, 61319, 0, -nan, -nan
3, 3.2, 1.89096, 2.04853, 61831, 0, -nan, -nan
3, 3.2, 2.04853, 2.20611, 61035, 0, -nan, -nan
3, 3.2, 2.20611, 2.36369, 61624, 0, -nan, -nan
3, 3.2, 2.36369, 2.52127, 61311, 0, -nan, -nan
3, 3.2, 2.52127, 2.67885, 61122, 0, -nan, -nan
3, 3.2, 2.67885, 2.83643, 60852, 0, -nan, -nan
3, 3.2, 2.83643, 2.99401, 61191, 0, -nan, -nan
3, 3.2, 2.99401, 3.15159, 57631, 26393, 0.0162292, 0.0074324
3.2, 3.4, -3.15159, -2.99401, 47165, 17637, 0.023603, 0.00882616
3.2, 3.4, -2.99401, -2.83643, 50376, 0, -nan, -nan
3.2, 3.4, -2.83643, -2.67885, 50326, 0, -nan, -nan
3.2, 3.4, -2.67885, -2.52127, 50142, 0, -nan, -nan
3.2, 3.4, -2.52127, -2.36369, 50060, 0, -nan, -nan
3.2, 3.4, -2.36369, -2.20611, 50358, 0, -nan, -nan
3.2, 3.4, -2.20611, -2.04854, 50552, 0, -nan, -nan
3.2, 3.4, -2.04854, -1.89096, 50806, 0, -nan, -nan
3.2, 3.4, -1.89096, -1.73338, 50353, 0, -nan, -nan
3.2, 3.4, -1.73338, -1.5758, 50588, 0, -nan, -nan
3.2, 3.4, -1.5758, -1.41822, 50468, 0, -nan, -nan
3.2, 3.4, -1.41822, -1.26064, 50366, 0, -nan, -nan
3.2, 3.4, -1.26064, -1.10306, 49948, 0, -nan, -nan
3.2, 3.4, -1.10306, -0.945478, 50437, 0, -nan, -nan
3.2, 3.4, -0.945478, -0.787898, 50422, 0, -nan, -nan
3.2, 3.4, -0.787898, -0.630319, 50544, 0, -nan, -nan
3.2, 3.4, -0.630319, -0.472739, 50572, 0, -nan, -nan
3.2, 3.4, -0.472739, -0.315159, 50292, 0, -nan, -nan
3.2, 3.4, -0.315159, -0.15758, 50352, 0, -nan, -nan
3.2, 3.4, -0.15758, 0, 50521, 17374, 0.0255744, 0.00879494
3.2, 3.4, 0, 0.157579, 50394, 17726, 0.0248262, 0.00873258
3.2, 3.4, 0.157579, 0.315159, 50600, 0, -nan, -nan
3.2, 3.4, 0.315159, 0.472739, 50579, 0, -nan, -nan
3.2, 3.4, 0.472739, 0.630318, 50637, 0, -nan, -nan
3.2, 3.4, 0.630318, 0.787898, 50301, 0, -nan, -nan
3.2, 3.4, 0.787898, 0.945477, 50653, 0, -nan, -nan
3.2, 3.4, 0.945477, 1.10306, 50360, 0, -nan, -nan
3.2, 3.4, 1.10306, 1.26064, 50095, 0, -nan, -nan
3.2, 3.4, 1.26064, 1.41822, 50479, 0, -nan, -nan
3.2, 3.4, 1.41822, 1.5758, 50127, 0, -nan, -nan
3.2, 3.4, 1.5758, 1.73338, 50202, 0, -nan, -nan
3.2, 3.4, 1.73338, 1.89096, 50461, 0, -nan, -nan
3.2, 3.4, 1.89096, 2.04853, 50373, 0, -nan, -nan
3.2, 3.4, 2.04853, 2.20611, 51007, 0, -nan, -nan
3.2, 3.4, 2.20611, 2.36369, 50137, 0, -nan, -nan
3.2, 3.4, 2.36369, 2.52127, 50475, 0, -nan, -nan
3.2, 3.4, 2.52127, 2.67885, 50187, 0, -nan, -nan
3.2, 3.4, 2.67885, 2.83643, 50151, 0, -nan, -nan
3.2, 3.4, 2.83643, 2.99401, 50149, 0, -nan, -nan
3.2, 3.4, 2.99401, 3.15159, 47523, 17380, 0.0242387, 0.00886453
3.4, 3.6, -3.15159, -2.99401, 37755, 11986, 0.0330243, 0.0104841
3.4, 3.6, -2.99401, -2.83643, 40254, 0, -nan, -nan
3.4, 3.6, -2.83643, -2.67885, 40040, 0, -nan, -nan
3.4, 3.6, -2.67885, -2.52127, 40546, 0, -nan, -nan
3.4, 3.6, -2.52127, -2.36369, 40116, 0, -nan, -nan
3.4, 3.6, -2.36369, -2.20611, 40048, 0, -nan, -nan
3.4, 3.6, -2.20611, -2.04854, 40194, 0, -nan, -nan
3.4, 3.6, -2.04854, -1.89096, 40224, 0, -nan, -nan
3.4, 3.6, -1.89096, -1.73338, 40122, 0, -nan, -nan
3.4, 3.6, -1.73338, -1.5758, 39941, 0, -nan, -nan
3.4, 3.6, -1.5758, -1.41822, 40313, 0, -nan, -nan
3.4, 3.6, -1.41822, -1.26064, 39890, 0, -nan, -nan
3.4, 3.6, -1.26064, -1.10306, 40386, 0, -nan, -nan
3.4, 3.6, -1.10306, -0.945478, 40495, 0, -nan, -nan
3.4, 3.6, -0.945478, -0.787898, 40242, 0, -nan, -nan
3.4, 3.6, -0.787898, -0.630319, 39896, 0, -nan, -nan
3.4, 3.6, -0.630319, -0.472739, 39977, 0, -nan, -nan
3.4, 3.6, -0.472739, -0.315159, 39928, 0, -nan, -nan
3.4, 3.6, -0.315159, -0.15758, 40112, 0, -nan, -nan
3.4, 3.6, -0.15758, 0, 40080, 11500, 0.0368687, 0.0105786
3.4, 3.6, 0, 0.157579, 39796, 11827, 0.0352395, 0.0104728
3.4, 3.6, 0.157579, 0.315159, 40120, 0, -nan, -nan
3.4, 3.6, 0.315159, 0.472739, 40071, 0, -nan, -nan
3.4, 3.6, 0.472739, 0.630318, 40180, 0, -nan, -nan
3.4, 3.6, 0.630318, 0.787898, 40032, 0, -nan, -nan
3.4, 3.6, 0.787898, 0.945477, 39875, 0, -nan, -nan
3.4, 3.6, 0.945477, 1.10306, 40178, 0, -nan, -nan
3.4, 3.6, 1.10306, 1.26064, 40049, 0, -nan, -nan
3.4, 3.6, 1.26064, 1.41822, 40340, 0, -nan, -nan
3.4, 3.6, 1.41822, 1.5758, 40197, 0, -nan, -nan
3.4, 3.6, 1.5758, 1.73338, 40459, 0, -nan, -nan
3.4, 3.6, 1.73338, 1.89096, 39890, 0, -nan, -nan
3.4, 3.6, 1.89096, 2.04853, 39956, 0, -nan, -nan
3.4, 3.6, 2.04853, 2.20611, 40185, 0, -nan, -nan
3.4, 3.6, 2.20611, 2.36369, 40117, 0, -nan, -nan
3.4, 3.6, 2.36369, 2.52127, 40219, 0, -nan, -nan
3.4, 3.6, 2.52127, 2.67885, 40254, 0, -nan, -nan
3.4, 3.6, 2.67885, 2.83643, 40144, 0, -nan, -nan
3.4, 3.6, 2.83643, 2.99401, 40293, 0, -nan, -nan
3.4, 3.6, 2.99401, 3.15159, 37151, 11801, 0.0332654, 0.0105667
3.6, 3.8, -3.15159, -2.99401, 29054, 7817, 0.0473571, 0.0127415
3.6, 3.8, -2.99401, -2.83643, 30536, 0, -nan, -nan
3.6, 3.8, -2.83643, -2.67885, 30749, 0, -nan, -nan
3.6, 3.8, -2.67885, -2.52127, 30739, 0, -nan, -nan
3.6, 3.8, -2.52127, -2.36369, 30711, 0, -nan, -nan
3.6, 3.8, -2.36369, -2.20611, 31151, 0, -nan, -nan
3.6, 3.8, -2.20611, -2.04854, 30970, 0, -nan, -nan
3.6, 3.8, -2.04854, -1.89096, 30808, 0, -nan, -nan
3.6, 3.8, -1.89096, -1.73338, 30923, 0, -nan, -nan
3.6, 3.8, -1.73338, -1.5758, 31143, 0, -nan, -nan
3.6, 3.8, -1.5758, -1.41822, 30831, 0, -nan, -nan
3.6, 3.8, -1.41822, -1.26064, 30812, 0, -nan, -nan
3.6, 3.8, -1.26064, -1.10306, 31145, 0, -nan, -nan
3.6, 3.8, -1.10306, -0.945478, 31272, 0, -nan, -nan
3.6, 3.8, -0.945478, -0.787898, 30777, 0, -nan, -nan
3.6, 3.8, -0.787898, -0.630319, 30875, 0, -nan, -nan
3.6, 3.8, -0.630319, -0.472739, 30962, 0, -nan, -nan
3.6, 3.8, -0.472739, -0.315159, 30964, 0, -nan, -nan
3.6, 3.8, -0.315159, -0.15758, 31202, 0, -nan, -nan
3.6, 3.8, -0.15758, 0, 30961, 7893, 0.0494609, 0.0126093
3.6, 3.8, 0, 0.157579, 30701, 8016, 0.0480386, 0.0125428
3.6, 3.8, 0.157579, 0.315159, 30795, 0, -nan, -nan
3.6, 3.8, 0.315159, 0.472739, 30522, 0, -nan, -nan
3.6, 3.8, 0.472739, 0.630318, 30773, 0, -nan, -nan
3.6, 3.8, 0.630318, 0.787898, 31054, 0, -nan, -nan
3.6, 3.8, 0.787898, 0.945477, 30946, 0, -nan, -nan
3.6, 3.8, 0.945477, 1.10306, 30968, 0, -nan, -nan
3.6, 3.8, 1.10306, 1.26064, 30904, 0, -nan, -nan
3.6, 3.8, 1.26064, 1.41822, 30836, 0, -nan, -nan
3.6, 3.8, 1.41822, 1.5758, 30678, 0, -nan, -nan
3.6, 3.8, 1.5758, 1.73338, 31112, 0, -nan, -nan
3.6, 3.8, 1.73338, 1.89096, 31111, 0, -nan, -nan
3.6, 3.8, 1.89096, 2.04853, 30896, 0, -nan, -nan
3.6, 3.8, 2.04853, 2.20611, 31049, 0, -nan, -nan
3.6, 3.8, 2.20611, 2.36369, 30966, 0, -nan, -nan
3.6, 3.8, 2.36369, 2.52127, 31121, 0, -nan, -nan
3.6, 3.8, 2.52127, 2.67885, 31181, 0, -nan, -nan
3.6, 3.8, 2.67885, 2.83643, 30978, 0, -nan, -nan
3.6, 3.8, 2.83643, 2.99401, 30961, 0, -nan, -nan
3.6, 3.8, 2.99401, 3.15159, 29059, 7799, 0.0475169, 0.0127528
3.8, 4, -3.15159, -2.99401, 21867, 5305, 0.0630852, 0.0153047
3.8, 4, -2.99401, -2.83643, 23209, 0, -nan, -nan
3.8, 4, -2.83643, -2.67885, 23168, 0, -nan, -nan
3.8, 4, -2.67885, -2.52127, 23336, 0, -nan, -nan
3.8, 4, -2.52127, -2.36369, 23212, 0, -nan, -nan
3.8, 4, -2.36369, -2.20611, 23266, 0, -nan, -nan
3.8, 4, -2.20611, -2.04854, 23027, 0, -nan, -nan
3.8, 4, -2.04854, -1.89096, 23208, 0, -nan, -nan
3.8, 4, -1.89096, -1.73338, 23215, 0, -nan, -nan
3.8, 4, -1.73338, -1.5758, 23203, 0, -nan, -nan
3.8, 4, -1.5758, -1.41822, 23059, 0, -nan, -nan
3.8, 4, -1.41822, -1.26064, 22993, 0, -nan, -nan
3.8, 4, -1.26064, -1.10306, 23040, 0, -nan, -nan
3.8, 4, -1.10306, -0.945478, 23204, 0, -nan, -nan
3.8, 4, -0.945478, -0.787898, 23185, 0, -nan, -nan
3.8, 4, -0.787898, -0.630319, 23168, 0, -nan, -nan
3.8, 4, -0.630319, -0.472739, 23345, 0, -nan, -nan
3.8, 4, -0.472739, -0.315159, 23198, 0, -nan, -nan
3.8, 4, -0.315159, -0.15758, 23313, 0, -nan, -nan
3.8, 4, -0.15758, 0, 23180, 5282, 0.0669101, 0.0152467
3.8, 4, 0, 0.157579, 23384, 5356, 0.0661366, 0.0151483
3.8, 4, 0.157579, 0.315159, 23202, 0, -nan, -nan
3.8, 4, 0.315159, 0.472739, 23320, 0, -nan, -nan
3.8, 4, 0.472739, 0.630318, 23437, 0, -nan, -nan
3.8, 4, 0.630318, 0.787898, 23420, 0, -nan, -nan
3.8, 4, 0.787898, 0.945477, 23244, 0, -nan, -nan
3.8, 4, 0.945477, 1.10306, 23145, 0, -nan, -nan
3.8, 4, 1.10306, 1.26064, 23242, 0, -nan, -nan
3.8, 4, 1.26064, 1.41822, 23306, 0, -nan, -nan
3.8, 4, 1.41822, 1.5758, 23092, 0, -nan, -nan
3.8, 4, 1.5758, 1.73338, 23023, 0, -nan, -nan
3.8, 4, 1.73338, 1.89096, 23073, 0, -nan, -nan
3.8, 4, 1.89096, 2.04853, 23065, 0, -nan, -nan
3.8, 4, 2.04853, 2.20611, 23214, 0, -nan, -nan
3.8, 4, 2.20611, 2.36369, 23177, 0, -nan, -nan
3.8, 4, 2.36369, 2.52127, 23207, 0, -nan, -nan
3.8, 4, 2.52127, 2.67885, 23093, 0, -nan, -nan
3.8, 4, 2.67885, 2.83643, 23251, 0, -nan, -nan
3.8, 4, 2.83643, 2.99401, 23432, 0, -nan, -nan
3.8, 4, 2.99401, 3.15159, 21806, 5352, 0.0621531, 0.0152547
4, 10, -3.15159, -2.99401, 53236, 10609, 0.0533525, 0.0106322
4, 10, -2.99401, -2.83643, 56682, 0, -nan, -nan
4, 10, -2.83643, -2.67885, 56809, 0, -nan, -nan
4, 10, -2.67885, -2.52127, 56523, 0, -nan, -nan
4, 10, -2.52127, -2.36369, 56611, 0, -nan, -nan
4, 10, -2.36369, -2.20611, 57075, 0, -nan, -nan
4, 10, -2.20611, -2.04854, 56382, 0, -nan, -nan
4, 10, -2.04854, -1.89096, 57123, 0, -nan, -nan
4, 10, -1.89096, -1.73338, 56993, 0, -nan, -nan
4, 10, -1.73338, -1.5758, 57003, 0, -nan, -nan
4, 10, -1.5758, -1.41822, 57020, 0, -nan, -nan
4, 10, -1.41822, -1.26064, 56791, 0, -nan, -nan
4, 10, -1.26064, -1.10306, 56592, 0, -nan, -nan
4, 10, -1.10306, -0.945478, 56987, 0, -nan, -nan
4, 10, -0.945478, -0.787898, 56578, 0, -nan, -nan
4, 10, -0.787898, -0.630319, 56942, 0, -nan, -nan
4, 10, -0.630319, -0.472739, 56122, 0, -nan, -nan
4, 10, -0.472739, -0.315159, 56750, 0, -nan, -nan
4, 10, -0.315159, -0.15758, 56240, 0, -nan, -nan
4, 10, -0.15758, 0, 56502, 10444, 0.0576227, 0.0106512
4, 10, 0, 0.157579, 56610, 11309, 0.0515592, 0.0103
4, 10, 0.157579, 0.315159, 57185, 0, -nan, -nan
4, 10, 0.315159, 0.472739, 56828, 0, -nan, -nan
4, 10, 0.472739, 0.630318, 57346, 0, -nan, -nan
4, 10, 0.630318, 0.787898, 56885, 0, -nan, -nan
4, 10, 0.787898, 0.945477, 56763, 0, -nan, -nan
4, 10, 0.945477, 1.10306, 56827, 0, -nan, -nan
4, 10, 1.10306, 1.26064, 56924, 0, -nan, -nan
4, 10, 1.26064, 1.41822, 56976, 0, -nan, -nan
4, 10, 1.41822, 1.5758, 57175, 0, -nan, -nan
4, 10, 1.5758, 1.73338, 56700, 0, -nan, -nan
4, 10, 1.73338, 1.89096, 56779, 0, -nan, -nan
4, 10, 1.89096, 2.04853, 56737, 0, -nan, -nan
4, 10, 2.04853, 2.20611, 56433, 0, -nan, -nan
4, 10, 2.20611, 2.36369, 56276, 0, -nan, -nan
4, 10, 2.36369, 2.52127, 57115, 0, -nan, -nan
4, 10, 2.52127, 2.67885, 57036, 0, -nan, -nan
4, 10, 2.67885, 2.83643, 57153, 0, -nan, -nan
4, 10, 2.83643, 2.99401, 57124, 0, -nan, -nan
4, 10, 2.99401, 3.15159, 53173, 10634, 0.0531171, 0.0106228
